Id. Acidente;Freguesia;Tipo Natureza;Natureza;Datahora;Entidades Fiscalizadoras;Id. Peao;Sexo;Acções Peão;Distrito;Concelho;Lesões a 30 dias;Peao Gr.Etario(<=5) SUM;Peao Gr.Etario(6-9) SUM;Peao Gr.Etario(10-14) SUM;Peao Gr.Etario(15-17) SUM;Peao Gr.Etario(18-20) SUM;Peao Gr.Etario(21-24) SUM;Peao Gr.Etario(25-29) SUM;Peao Gr.Etario(30-34) SUM;Peao Gr.Etario(35-39) SUM;Peao Gr.Etario(40-44) SUM;Peao Gr.Etario(45-49) SUM;Peao Gr.Etario (50-54) SUM;Peao Gr.Etario (55-59) SUM;Peao Gr.Etario (60-64) SUM;Peao Gr.Etario (65-69) SUM;Peao Gr.Etario (70-74) SUM;Peao Gr.Etario (>=75) SUM;Peao Gr.Etario(Não Def.) SUM
2010456966;Joane;Colisão;Colisão com outras situações;2010:04:21 19:50:00;Guarda Nacional Republicana;1;Masculino;Em plena faixa de rodagem;Braga;Vila Nova de Famalicao;Ferido leve;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2010454130;Odivelas;Atropelamento;Atropelamento de peões;2010:05:03 14:45:00;Polícia de Segurança Pública;1;Feminino;NÃO DEFINIDO;Lisboa;Odivelas;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010456505;Nossa Senhora da Vila;Atropelamento;Atropelamento de peões;2010:04:15 08:10:00;Guarda Nacional Republicana;1;Masculino;Transitando pela direita da faixa de rodagem;Évora;Montemor-o-Novo;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010458031;Reboleira;Atropelamento;Atropelamento de peões;2010:05:17 14:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Amadora;Ferido leve;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010458204;Verderena;Atropelamento;Atropelamento de peões;2010:06:08 21:00:00;Polícia de Segurança Pública;1;Masculino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Setúbal;Barreiro;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2010446476;Souto;Atropelamento;Atropelamento com fuga;2010:02:27 16:20:00;Guarda Nacional Republicana;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Aveiro;Santa Maria da Feira;Ferido leve;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010455792;Lordelo;Atropelamento;Atropelamento de peões;2010:04:03 01:00:00;Guarda Nacional Republicana;1;Masculino;Transitando pela berma ou passeio;Porto;Paredes;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010456632;Gulpilhares;Colisão;Colisão com veiculo ou obstáculo na faixa de rodagem;2010:06:02 20:15:00;Polícia de Segurança Pública;1;Feminino;Transitando pela berma ou passeio;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010445200;São Marcos;Atropelamento;Atropelamento de peões;2010:03:30 18:50:00;Polícia de Segurança Pública;1;Masculino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Lisboa;Sintra;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010454176;Matosinhos;Atropelamento;Atropelamento de peões;2010:05:18 09:20:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Matosinhos;Ferido leve;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2010460828;Campanhã;Atropelamento;Atropelamento de peões;2010:06:23 21:00:00;Polícia de Segurança Pública;1;Feminino;NÃO DEFINIDO;Porto;Porto;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010444099;Marinha Grande;Atropelamento;Atropelamento de peões;2010:03:25 12:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Leiria;Marinha Grande;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010447096;Cacia;Atropelamento;Atropelamento de peões;2010:02:07 00:45:00;Guarda Nacional Republicana;2;Feminino;Transitando pela direita da faixa de rodagem;Aveiro;Aveiro;Ferido grave;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010457585;São Pedro da Cova;Atropelamento;Atropelamento de peões;2010:04:16 17:15:00;Guarda Nacional Republicana;1;Feminino;Transitando pela berma ou passeio;Porto;Gondomar;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010457053;Santa Maria Maior;Atropelamento;Atropelamento de peões;2010:06:02 10:35:00;Polícia de Segurança Pública;1;Feminino;A sair ou entrar num veículo;Vila Real;Chaves;Ferido grave;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010464142;Colares;Atropelamento;Atropelamento de peões;2010:05:15 16:05:00;Guarda Nacional Republicana;1;Feminino;Em plena faixa de rodagem;Lisboa;Sintra;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010467211;Viana do Castelo (Santa Maria Maior;Atropelamento;Atropelamento de peões;2010:07:12 13:50:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Viana do Castelo;Viana do Castelo;Ferido leve;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010464591;Lousã;Atropelamento;Atropelamento de peões;2010:05:09 21:15:00;Guarda Nacional Republicana;1;Feminino;Transitando pela berma ou passeio;Coimbra;Lousa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2010456861;Quiaios;Atropelamento;Atropelamento de peões;2010:04:30 22:10:00;Guarda Nacional Republicana;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Coimbra;Figueira da Foz;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010460244;Guimarães (Oliveira do Castelo);Colisão;Colisão com outras situações;2010:06:18 18:15:00;Polícia de Segurança Pública;2;Feminino;Em ilhéu ou refúgio na via;Braga;Guimaraes;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010486883;Setúbal (Nossa Senhora da Anunciada;Atropelamento;Atropelamento de peões;2010:10:31 22:45:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Setúbal;Setubal;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010445119;São Domingos de Benfica;Atropelamento;Atropelamento de peões;2010:04:07 09:20:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010464592;Góis;Atropelamento;Atropelamento de peões;2010:05:07 11:00:00;Guarda Nacional Republicana;1;Feminino;Em plena faixa de rodagem;Coimbra;Gois;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010426535;Mirandela;Atropelamento;Atropelamento de peões;2010:01:08 09:05:00;Polícia de Segurança Pública;1;Feminino;NÃO DEFINIDO;Bragança;Mirandela;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010426507;Santo António dos Olivais;Atropelamento;Atropelamento de peões;2010:01:13 17:40:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Coimbra;Coimbra;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010428886;Penha de França;Atropelamento;Atropelamento de peões;2010:01:21 19:10:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Lisboa;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010434953;Faro (Sé);Atropelamento;Atropelamento de peões;2010:02:15 13:40:00;Polícia de Segurança Pública;1;Feminino;NÃO DEFINIDO;Faro;Faro;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010430813;Benfica;Atropelamento;Atropelamento de peões;2010:02:03 19:45:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2010429939;Arrentela;Atropelamento;Atropelamento de peões;2010:01:24 18:15:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Setúbal;Seixal;Ferido leve;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010474968;São Paulo;Atropelamento;Atropelamento de peões;2010:09:06 10:50:00;Polícia de Segurança Pública;2;Masculino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010485473;São Mamede;Atropelamento;Atropelamento de peões;2010:10:22 12:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada com desrespeito da sinalização semafórica;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010464434;Oeiras e São Julião da Barra;Atropelamento;Atropelamento de peões;2010:07:07 17:40:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Oeiras;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010474836;Oeiras e São Julião da Barra;Atropelamento;Atropelamento de peões;2010:09:05 23:35:00;Polícia de Segurança Pública;1;Masculino;Em trabalhos na via;Lisboa;Oeiras;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010483296;São Domingos de Rana;Atropelamento;Atropelamento de peões;2010:10:16 12:00:00;Polícia de Segurança Pública;1;Feminino;Em plena faixa de rodagem;Lisboa;Cascais;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010472190;Glória;Atropelamento;Atropelamento com fuga;2010:08:13 11:30:00;Polícia de Segurança Pública;2;Feminino;Atravessando em passagem sinalizada;Aveiro;Aveiro;Ferido leve;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010468438;Monção;Atropelamento;Atropelamento de peões;2010:06:10 09:00:00;Guarda Nacional Republicana;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Viana do Castelo;Moncao;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010436014;Graça;Atropelamento;Atropelamento de peões;2010:02:24 13:15:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Lisboa;Ferido leve;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010434448;Malagueira;Atropelamento;Atropelamento de peões;2010:02:11 12:15:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Évora;Evora;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010436640;Guimarães (Oliveira do Castelo);Colisão;Colisão choque em cadeia;2010:02:24 09:45:00;Polícia de Segurança Pública;1;Feminino;Em ilhéu ou refúgio na via;Braga;Guimaraes;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010442019;Agilde;Atropelamento;Atropelamento de peões;2010:01:08 08:45:00;Guarda Nacional Republicana;1;Masculino;Transitando pela esquerda da faixa de rodagem;Braga;Celorico de Basto;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2010446124;Molelos;Atropelamento;Atropelamento de peões;2010:02:06 13:05:00;Guarda Nacional Republicana;1;Feminino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Viseu;Tondela;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010451140;Vila Chã;Atropelamento;Atropelamento com fuga;2010:03:13 21:30:00;Guarda Nacional Republicana;1;Feminino;Em plena faixa de rodagem;Braga;Esposende;Morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010441053;Loures;Atropelamento;Atropelamento de peões;2010:02:05 15:45:00;Polícia de Segurança Pública;1;Feminino;NÃO DEFINIDO;Lisboa;Loures;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010491381;Faro (Sé);Colisão;Colisão com outras situações;2010:11:20 16:40:00;Polícia de Segurança Pública;1;Masculino;Em ilhéu ou refúgio na via;Faro;Faro;Ferido grave;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2010489263;Feijó;Atropelamento;Atropelamento de peões;2010:11:13 18:00:00;Polícia de Segurança Pública;1;Feminino;Em plena faixa de rodagem;Setúbal;Almada;Morto;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010491597;Fafe;Atropelamento;Atropelamento de peões;2010:09:19 11:00:00;Guarda Nacional Republicana;2;Feminino;Atravessando em passagem sinalizada;Braga;Fafe;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010453314;Moreira;Atropelamento;Atropelamento de peões;2010:03:02 18:40:00;Guarda Nacional Republicana;1;Masculino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Porto;Maia;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010466519;Matosinhos;Atropelamento;Atropelamento de peões;2010:02:05 09:15:00;Polícia de Segurança Pública;2;Feminino;Em plena faixa de rodagem;Porto;Matosinhos;Ferido grave;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010473577;São Domingos de Benfica;Atropelamento;Atropelamento de peões;2010:08:26 14:15:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010478004;Ermesinde;Atropelamento;Atropelamento de peões;2010:09:20 19:05:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Valongo;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010448116;Portimão;Atropelamento;Atropelamento de peões;2010:04:15 17:20:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Faro;Portimao;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2010458801;Pontinha;Atropelamento;Atropelamento de peões;2010:05:13 17:15:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Lisboa;Odivelas;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010459638;Massamá;Atropelamento;Atropelamento de peões;2010:05:05 08:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Sintra;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010454158;Azurém;Atropelamento;Atropelamento de peões;2010:05:09 22:00:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Braga;Guimaraes;Ferido leve;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010454788;Setúbal (São Julião);Atropelamento;Atropelamento de peões;2010:05:18 10:00:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Setúbal;Setubal;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010461301;Prior Velho;Atropelamento;Atropelamento de peões;2010:05:10 19:10:00;Polícia de Segurança Pública;1;Masculino;Em plena faixa de rodagem;Lisboa;Loures;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010491566;Cruz;Atropelamento;Atropelamento de peões;2010:09:21 17:00:00;Guarda Nacional Republicana;1;Feminino;Transitando pela berma ou passeio;Braga;Vila Nova de Famalicao;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010491552;Gamil;Atropelamento;Atropelamento de peões;2010:09:11 08:40:00;Guarda Nacional Republicana;1;Feminino;Atravessando em passagem sinalizada;Braga;Barcelos;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010491845;Venda do Pinheiro;Atropelamento;Atropelamento de peões;2010:09:23 21:20:00;Guarda Nacional Republicana;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Mafra;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010490725;Barca;Atropelamento;Atropelamento de peões;2010:09:20 17:30:00;Guarda Nacional Republicana;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Maia;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010498973;Leça do Bailio;Atropelamento;Atropelamento de peões;2010:12:23 21:00:00;Polícia de Segurança Pública;1;Feminino;Transitando pela berma ou passeio;Porto;Matosinhos;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010491696;Ramada;Atropelamento;Atropelamento de peões;2010:11:11 19:30:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Lisboa;Odivelas;Ferido leve;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010490153;Vila Nova de Gaia (Santa Marinha);Atropelamento;Atropelamento de peões;2010:11:10 09:15:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010429249;Vera Cruz;Atropelamento;Atropelamento de peões;2010:01:26 12:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Aveiro;Aveiro;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010427047;Carnaxide;Atropelamento;Atropelamento de peões;2010:01:15 16:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Lisboa;Oeiras;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010427123;Campanhã;Atropelamento;Atropelamento de peões;2010:01:15 18:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Porto;Porto;Ferido leve;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2010462457;Setúbal (São Sebastião);Atropelamento;Atropelamento de peões;2010:06:27 20:20:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Setúbal;Setubal;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2010462527;Lapa;Atropelamento;Atropelamento de peões;2010:07:02 15:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010470136;Gançaria;Atropelamento;Atropelamento de peões;2010:06:06 11:30:00;Guarda Nacional Republicana;2;Feminino;Transitando pela berma ou passeio;Santarém;Santarem;Ferido leve;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010444881;Leiria;Atropelamento;Atropelamento de peões;2010:04:01 16:42:00;Polícia de Segurança Pública;2;Feminino;Atravessando em passagem sinalizada;Leiria;Leiria;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010453457;Tuias;Atropelamento;Atropelamento de peões;2010:03:04 10:11:00;Guarda Nacional Republicana;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Marco de Canaveses;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2010486991;Póvoa de Lanhoso (N Senhora do Ampa;Atropelamento;Atropelamento de peões;2010:08:11 17:55:00;Guarda Nacional Republicana;1;Masculino;Atravessando em passagem sinalizada;Braga;Povoa de Lanhoso;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2010470068;Ansião;Atropelamento;Atropelamento de peões;2010:06:25 11:20:00;Guarda Nacional Republicana;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Leiria;Ansiao;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2010488283;São Nicolau;Atropelamento;Atropelamento de peões;2010:11:10 08:35:00;Polícia de Segurança Pública;1;Feminino;Transitando pela direita da faixa de rodagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010497567;Oliveira do Douro;Atropelamento;Atropelamento de peões;2010:12:18 10:20:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010490682;Revinhade;Atropelamento;Atropelamento de peões;2010:09:16 18:00:00;Guarda Nacional Republicana;1;Feminino;Transitando pela direita da faixa de rodagem;Porto;Felgueiras;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2011502393;Camarate;Atropelamento;Atropelamento de peões;2010:09:21 17:00:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Lisboa;Loures;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010496405;Vila Real (São Pedro);Atropelamento;Atropelamento de peões;2010:12:06 17:30:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Vila Real;Vila Real;Ferido leve;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010473615;Vale da Amoreira;Atropelamento;Atropelamento de peões;2010:08:24 17:10:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Setúbal;Moita;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010428904;Cascais;Atropelamento;Atropelamento de peões;2010:01:21 17:45:00;Polícia de Segurança Pública;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Cascais;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010430713;<Sem Freguesia>;Atropelamento;Atropelamento de peões;2010:02:01 18:00:00;Polícia de Segurança Pública;1;Masculino;Transitando pela berma ou passeio;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2010437450;Quarteira;Atropelamento;Atropelamento de peões;2010:01:05 16:45:00;Guarda Nacional Republicana;1;Masculino;Surgindo inesperadamente na faixa de rodagem de trás de um obstáculo;Faro;Loule;Ferido leve;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010436053;Vilar de Andorinho;Atropelamento;Atropelamento de peões;2010:02:18 14:50:00;Polícia de Segurança Pública;1;Masculino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Porto;Vila Nova de Gaia;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010437355;Parada de Gonta;Atropelamento;Atropelamento de peões;2010:01:20 09:30:00;Guarda Nacional Republicana;1;Feminino;Atravessando fora da passagem de peões, a menos de 50m de uma passagem;Viseu;Tondela;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010450212;<Sem Freguesia>;Atropelamento;Atropelamento de peões;2010:05:02 17:47:00;Polícia de Segurança Pública;1;Masculino;Em plena faixa de rodagem;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010486686;A dos Cunhados;Atropelamento;Atropelamento de peões;2010:08:28 09:00:00;Guarda Nacional Republicana;1;Feminino;Atravessando em passagem sinalizada;Lisboa;Torres Vedras;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2010452696;Colmeias;Atropelamento;Atropelamento de peões;2010:03:10 21:45:00;Guarda Nacional Republicana;1;Masculino;Transitando pela direita da faixa de rodagem;Leiria;Leiria;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010485083;São João de Deus;Atropelamento;Atropelamento de peões;2010:10:26 11:15:00;Polícia de Segurança Pública;2;Masculino;Atravessando em passagem sinalizada;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2010482155;Ramalde;Atropelamento;Atropelamento de peões;2010:10:13 13:30:00;Polícia de Segurança Pública;1;Feminino;A sair ou entrar num veículo;Porto;Porto;Ferido leve;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010468120;Oliveira de Azeméis;Atropelamento;Atropelamento de peões;2010:06:11 21:30:00;Guarda Nacional Republicana;1;Masculino;Transitando pela berma ou passeio;Aveiro;Oliveira de Azemeis;Morto;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2010482792;Quarteira;Atropelamento;Atropelamento de peões;2010:08:07 08:45:00;Guarda Nacional Republicana;1;Masculino;Transitando pela berma ou passeio;Faro;Loule;Ferido leve;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2010483891;Mafamude;Atropelamento;Atropelamento de peões;2010:10:17 01:20:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Porto;Vila Nova de Gaia;Ferido leve;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2010480027;Albufeira;Atropelamento;Atropelamento com fuga;2010:07:21 19:50:00;Guarda Nacional Republicana;1;Masculino;Atravessando em passagem sinalizada;Faro;Albufeira;Ferido leve;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010497153;São João Baptista;Atropelamento;Atropelamento de peões;2010:10:08 09:25:00;Guarda Nacional Republicana;1;Masculino;Transitando pela berma ou passeio;Portalegre;Campo Maior;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2011502392;São Jorge de Arroios;Atropelamento;Atropelamento de peões;2010:09:22 18:00:00;Polícia de Segurança Pública;1;Masculino;NÃO DEFINIDO;Lisboa;Lisboa;Ferido leve;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2011502551;Sé e São Pedro;Atropelamento;Atropelamento de peões;2010:10:26 18:00:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Évora;Evora;Ferido leve;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2010472487;Caldas da Rainha (Santo Onofre);Colisão;Colisão com outras situações;2010:08:09 23:00:00;Polícia de Segurança Pública;1;Masculino;Atravessando em passagem sinalizada;Leiria;Caldas da Rainha;Ferido leve;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2010473716;Rio de Mouro;Atropelamento;Atropelamento de peões;2010:08:18 19:20:00;Polícia de Segurança Pública;1;Feminino;Atravessando fora da passagem de peões a mais de 50m de uma passagem ou quando não exista passagem;Lisboa;Sintra;Ferido leve;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
